Date,20-Day MA
2008-07-18 00:00:00-04:00,0.026402520841056987
2008-07-21 00:00:00-04:00,0.009934199868841009
2008-07-22 00:00:00-04:00,0.015428113997807547
2008-07-23 00:00:00-04:00,0.020916116488506376
2008-07-24 00:00:00-04:00,0.015427129622856195
2008-07-25 00:00:00-04:00,0.01816994721581231
2008-07-28 00:00:00-04:00,0.0126893478687496
2008-07-29 00:00:00-04:00,0.02091253794252943
2008-07-30 00:00:00-04:00,0.019259936547062373
2008-07-31 00:00:00-04:00,0.019259936547062373
2008-08-01 00:00:00-04:00,0.015415804092120755
2008-08-04 00:00:00-04:00,0.020911106224143584
2008-08-05 00:00:00-04:00,0.02915164082840027
2008-08-06 00:00:00-04:00,0.020909796772317014
2008-08-07 00:00:00-04:00,0.018160860594318273
2008-08-08 00:00:00-04:00,0.007174638898860652
2008-08-11 00:00:00-04:00,0.009921761123995875
2008-08-12 00:00:00-04:00,-0.0010629691580152033
2008-08-13 00:00:00-04:00,0.007190438543839184
2008-08-14 00:00:00-04:00,0.023648771236991117
2008-08-15 00:00:00-04:00,0.009905190578249123
2008-08-18 00:00:00-04:00,0.012643327501185663
2008-08-19 00:00:00-04:00,0.01814381479771965
2008-08-20 00:00:00-04:00,0.01265581230702082
2008-08-21 00:00:00-04:00,0.01814101759389448
2008-08-22 00:00:00-04:00,0.018140587622154668
2008-08-25 00:00:00-04:00,0.015398796751204568
2008-08-26 00:00:00-04:00,0.01814118437242087
2008-08-27 00:00:00-04:00,0.015401307495188088
2008-08-28 00:00:00-04:00,0.015401307495188088
2008-08-29 00:00:00-04:00,0.013761858208229505
2008-09-02 00:00:00-04:00,0.020079550717864957
2008-09-03 00:00:00-04:00,0.017330657427423325
2008-09-04 00:00:00-04:00,0.022827244839081672
2008-09-05 00:00:00-04:00,0.017324459189350327
2008-09-08 00:00:00-04:00,0.02007098260214424
2008-09-09 00:00:00-04:00,0.014579936287823059
2008-09-10 00:00:00-04:00,0.028319081624018416
2008-09-11 00:00:00-04:00,0.014574286618114196
2008-09-12 00:00:00-04:00,0.02281273593636901
2008-09-15 00:00:00-04:00,0.033793885978022506
2008-09-16 00:00:00-04:00,0.04750997822070513
2008-09-17 00:00:00-04:00,0.09134032604887916
2008-09-18 00:00:00-04:00,0.05586315882120085
2008-09-19 00:00:00-04:00,0.00932801597513977
2008-09-22 00:00:00-04:00,0.012080494240962358
2008-09-23 00:00:00-04:00,0.05599944723150578
2008-09-24 00:00:00-04:00,0.01495131706723889
2008-09-25 00:00:00-04:00,0.02866781294832781
2008-09-26 00:00:00-04:00,0.05060668741180727
2008-09-29 00:00:00-04:00,0.11082580471005801
2008-09-30 00:00:00-04:00,0.05543331475174511
2008-10-01 00:00:00-04:00,0.05351256919474119
2008-10-02 00:00:00-04:00,0.048039531957159085
2008-10-03 00:00:00-04:00,0.04529501018865549
2008-10-06 00:00:00-04:00,0.042550309529189055
2008-10-07 00:00:00-04:00,0.04255359786889299
2008-10-08 00:00:00-04:00,0.02609260321938871
2008-10-09 00:00:00-04:00,0.04805294995542277
2008-10-10 00:00:00-04:00,0.053513525694978206
2008-10-13 00:00:00-04:00,-0.009478942883953656
2008-10-14 00:00:00-04:00,0.007021691442053446
2008-10-15 00:00:00-04:00,-0.04505420177931765
2008-10-16 00:00:00-04:00,-0.015066548524183454
2008-10-17 00:00:00-04:00,0.0012870823939582943
2008-10-20 00:00:00-04:00,0.026039063507967808
2008-10-21 00:00:00-04:00,-0.015138098611625517
2008-10-22 00:00:00-04:00,0.006710676895917511
2008-10-23 00:00:00-04:00,0.009472670745756839
2008-10-24 00:00:00-04:00,-0.02617664821500969
2008-10-27 00:00:00-04:00,-0.06169127958638092
2008-10-28 00:00:00-04:00,-0.018105470539182322
2008-10-29 00:00:00-04:00,-0.029902677450754145
2008-10-30 00:00:00-04:00,-0.007953658892946946
2008-10-31 00:00:00-04:00,-0.02166979503968076
2008-11-03 00:00:00-05:00,-0.022490669517814043
2008-11-04 00:00:00-05:00,-0.014257680620083767
2008-11-05 00:00:00-05:00,0.002205380103246535
2008-11-06 00:00:00-05:00,0.0022222738913745487
2008-11-07 00:00:00-05:00,-0.00873316773521977
2008-11-10 00:00:00-05:00,0.03779145495071368
2008-11-11 00:00:00-05:00,0.015811333527211112
2008-11-12 00:00:00-05:00,0.015805589449635928
2008-11-13 00:00:00-05:00,0.02129510342218004
2008-11-14 00:00:00-05:00,0.048733630718795704
2008-11-17 00:00:00-05:00,0.023961328095173928
2008-11-18 00:00:00-05:00,0.0102628607758237
2008-11-19 00:00:00-05:00,0.02397552043750668
2008-11-20 00:00:00-05:00,0.01573407848699606
2008-11-21 00:00:00-05:00,0.02670024573135752
2008-11-24 00:00:00-05:00,0.010224216632499773
2008-11-25 00:00:00-05:00,0.015706823851974618
